Port,Protocol,Count
3921,tcp,17
56968,tcp,14
50541,tcp,17
6886,tcp,13
3190,tcp,11
37871,tcp,8
11986,tcp,10
37373,tcp,17
47691,tcp,18
37738,tcp,8
47091,tcp,14
21487,tcp,14
57810,tcp,15
11195,tcp,15
12324,tcp,14
57320,tcp,9
43205,tcp,13
24785,tcp,16
51533,tcp,10
53833,tcp,14
58010,tcp,14
39788,tcp,20
31261,tcp,15
61986,tcp,10
14640,tcp,18
33197,tcp,16
15286,tcp,16
23713,tcp,23
42112,tcp,18
31110,tcp,16
13117,tcp,13
1708,tcp,13
1966,tcp,12
41942,tcp,12
14195,tcp,12
55071,tcp,20
62473,tcp,15
64739,tcp,11
52364,tcp,10
1486,tcp,15
58669,tcp,15
19536,tcp,13
17252,tcp,13
36059,tcp,9
28959,tcp,16
48403,tcp,13
4362,tcp,14
56764,tcp,8
33067,tcp,17
35973,tcp,18
23051,tcp,14
14933,tcp,17
52500,tcp,12
8121,tcp,8
65204,tcp,15
42179,tcp,15
16305,tcp,6
32912,tcp,6
21206,tcp,15
50553,tcp,14
28813,tcp,17
45112,tcp,18
47302,tcp,14
32332,tcp,17
63671,tcp,21
21798,tcp,9
29149,tcp,15
52417,tcp,8
55605,tcp,13
53445,tcp,13
44362,tcp,10
6904,tcp,13
45291,tcp,25
19823,tcp,16
40770,tcp,12
31020,tcp,11
25787,tcp,13
56912,tcp,7
13781,tcp,10
19980,tcp,13
49594,tcp,12
29978,tcp,20
16902,tcp,4
34264,tcp,17
63191,tcp,15
35426,tcp,17
56461,tcp,19
64426,tcp,14
32480,tcp,14
9965,tcp,12
9246,tcp,12
12489,tcp,13
20516,tcp,15
60448,tcp,16
46755,tcp,16
37532,tcp,20
47457,tcp,15
51007,tcp,14
16616,tcp,12
63301,tcp,18
30311,tcp,15
2324,tcp,18
52784,tcp,17
20184,tcp,16
59910,tcp,15
15521,tcp,14
18295,tcp,17
36460,tcp,16
25614,tcp,10
48639,tcp,11
60461,tcp,20
30168,tcp,16
16098,tcp,11
61137,tcp,16
24040,tcp,11
17391,tcp,15
16374,tcp,15
25467,tcp,19
15604,tcp,11
34010,tcp,17
16744,tcp,12
54254,tcp,11
33224,tcp,11
16336,tcp,22
15264,tcp,19
10173,tcp,10
15668,tcp,11
12272,tcp,11
40946,tcp,25
48953,tcp,16
51700,tcp,17
45272,tcp,23
17085,tcp,11
30612,tcp,15
49408,tcp,16
22118,tcp,11
12049,tcp,21
39694,tcp,7
37463,tcp,22
1928,tcp,18
42916,tcp,13
52623,tcp,15
46040,tcp,19
40932,tcp,13
31360,tcp,10
40637,tcp,18
15069,tcp,10
29692,tcp,11
59459,tcp,13
1128,tcp,16
57761,tcp,10
55237,tcp,8
24007,tcp,10
25718,tcp,13
12063,tcp,9
2059,tcp,10
30826,tcp,17
30360,tcp,16
20172,tcp,9
22411,tcp,10
1406,tcp,9
35466,tcp,18
57707,tcp,22
16557,tcp,24
4973,tcp,14
32446,tcp,18
32998,tcp,15
39633,tcp,10
28526,tcp,12
10026,tcp,19
13797,tcp,11
63758,tcp,19
12009,tcp,16
18489,tcp,11
39862,tcp,19
31948,tcp,14
62969,tcp,9
63124,tcp,12
22330,tcp,17
57818,tcp,16
47786,tcp,13
59320,tcp,10
40522,tcp,11
24242,tcp,16
40151,tcp,14
41559,tcp,12
25786,tcp,13
28450,tcp,12
33660,tcp,11
12151,tcp,19
63072,tcp,9
46278,tcp,11
60521,tcp,11
34481,tcp,13
50296,tcp,18
44865,tcp,14
9993,tcp,18
56514,tcp,13
50395,tcp,19
64506,tcp,16
9320,tcp,20
56079,tcp,7
43441,tcp,9
59242,tcp,13
26430,tcp,13
49113,tcp,17
9074,tcp,7
1362,tcp,14
3712,tcp,17
36056,tcp,11
20857,tcp,16
27209,tcp,19
44351,tcp,15
41291,tcp,12
1830,tcp,16
27500,tcp,11
44344,tcp,16
44002,tcp,12
11382,tcp,15
1809,tcp,13
46077,tcp,9
16529,tcp,11
16380,tcp,13
2457,tcp,14
23403,tcp,10
39395,tcp,14
19253,tcp,9
38786,tcp,16
20434,tcp,14
25872,tcp,11
1104,tcp,19
5740,tcp,20
62359,tcp,23
47014,tcp,13
38234,tcp,11
46692,tcp,21
15452,tcp,14
43374,tcp,13
55463,tcp,18
50732,tcp,15
2842,tcp,18
31885,tcp,12
8654,tcp,13
6130,tcp,13
63677,tcp,12
45202,tcp,9
3801,tcp,11
30141,tcp,14
5325,tcp,12
9878,tcp,20
51073,tcp,17
59189,tcp,16
59911,tcp,16
60029,tcp,17
27843,tcp,14
55507,tcp,12
19550,tcp,12
30757,tcp,8
62090,tcp,14
30324,tcp,15
18182,tcp,20
8997,tcp,17
22816,tcp,16
53410,tcp,12
18998,tcp,8
9980,tcp,20
5856,tcp,9
25229,tcp,22
22470,tcp,10
49192,tcp,11
65147,tcp,15
19144,tcp,9
21363,tcp,11
45093,tcp,12
61292,tcp,22
25637,tcp,13
29581,tcp,18
14512,tcp,12
9424,tcp,11
60652,tcp,13
46465,tcp,14
38834,tcp,16
25496,tcp,18
37601,tcp,15
14370,tcp,12
60291,tcp,12
60872,tcp,19
21900,tcp,26
25094,tcp,16
24046,tcp,13
49572,tcp,17
11212,tcp,11
53366,tcp,16
24571,tcp,10
11091,tcp,15
16854,tcp,12
15246,tcp,16
42500,tcp,14
35853,tcp,12
36399,tcp,13
46669,tcp,15
49715,tcp,12
18511,tcp,9
49386,tcp,9
58302,tcp,14
55031,tcp,10
5812,tcp,21
14078,tcp,14
11379,tcp,11
25214,tcp,19
42874,tcp,13
60409,tcp,13
43752,tcp,15
48093,tcp,15
33115,tcp,16
18667,tcp,16
56496,tcp,14
10080,tcp,11
12088,tcp,17
44514,tcp,15
64173,tcp,18
58893,tcp,18
56753,tcp,17
56052,tcp,14
5239,tcp,12
63426,tcp,12
6949,tcp,13
44157,tcp,9
59243,tcp,21
42884,tcp,11
49411,tcp,8
40065,tcp,14
13541,tcp,15
39441,tcp,12
48433,tcp,9
14158,tcp,11
10821,tcp,21
13555,tcp,14
56713,tcp,18
29574,tcp,14
33533,tcp,17
36144,tcp,24
29385,tcp,13
40797,tcp,16
49415,tcp,16
49928,tcp,8
23564,tcp,13
32254,tcp,10
45708,tcp,15
57040,tcp,18
44950,tcp,17
44810,tcp,15
48783,tcp,11
11258,tcp,13
12194,tcp,14
16525,tcp,8
45622,tcp,12
8167,tcp,17
22398,tcp,14
10031,tcp,14
50726,tcp,13
6455,tcp,12
61500,tcp,10
23284,tcp,14
41651,tcp,19
32333,tcp,22
12452,tcp,8
46277,tcp,8
15235,tcp,20
9143,tcp,15
33765,tcp,11
33100,tcp,8
48808,tcp,21
62981,tcp,15
13037,tcp,17
25302,tcp,11
33677,tcp,14
16879,tcp,10
41388,tcp,21
54969,tcp,11
27132,tcp,10
12369,tcp,12
36406,tcp,16
48191,tcp,17
24807,tcp,13
29426,tcp,7
55058,tcp,19
15747,tcp,15
19696,tcp,13
3595,tcp,9
9764,tcp,16
43684,tcp,18
58868,tcp,14
34992,tcp,12
55774,tcp,13
32181,tcp,10
7722,tcp,17
14543,tcp,12
8064,tcp,13
36446,tcp,14
22920,tcp,20
9446,tcp,11
50716,tcp,7
57652,tcp,22
19523,tcp,9
38761,tcp,11
35287,tcp,15
54585,tcp,13
44421,tcp,14
29192,tcp,7
48884,tcp,16
7248,tcp,18
39230,tcp,17
16376,tcp,11
5806,tcp,12
59572,tcp,18
38731,tcp,10
32312,tcp,18
24805,tcp,18
2041,tcp,14
27594,tcp,14
4071,tcp,16
63386,tcp,10
47910,tcp,16
46142,tcp,18
42690,tcp,15
57226,tcp,14
50954,tcp,16
32265,tcp,15
60830,tcp,19
39722,tcp,10
45780,tcp,14
5166,tcp,16
22468,tcp,17
15345,tcp,11
60637,tcp,13
11773,tcp,12
28883,tcp,10
22997,tcp,13
4130,tcp,15
33709,tcp,15
9111,tcp,13
38310,tcp,8
39558,tcp,10
25408,tcp,12
4793,tcp,12
16477,tcp,19
26122,tcp,10
44086,tcp,17
3050,tcp,21
62150,tcp,18
20747,tcp,14
31651,tcp,16
6915,tcp,14
5909,tcp,14
33498,tcp,24
52394,tcp,14
49410,tcp,12
55563,tcp,17
18628,tcp,16
14624,tcp,15
62357,tcp,16
40532,tcp,13
28684,tcp,14
6159,tcp,19
60041,tcp,25
42816,tcp,15
36314,tcp,16
30451,tcp,11
8256,tcp,16
59797,tcp,14
19198,tcp,15
38742,tcp,8
16489,tcp,9
18469,tcp,11
37490,tcp,14
20428,tcp,13
15708,tcp,14
29829,tcp,13
62862,tcp,15
21735,tcp,17
43902,tcp,15
20877,tcp,14
45833,tcp,11
40145,tcp,13
3587,tcp,18
53677,tcp,15
33606,tcp,15
12249,tcp,15
64956,tcp,13
62341,tcp,10
15619,tcp,17
18317,tcp,10
4934,tcp,13
47003,tcp,16
4392,tcp,13
23856,tcp,18
16441,tcp,15
35126,tcp,11
38639,tcp,10
13035,tcp,23
4143,tcp,13
24965,tcp,8
46779,tcp,11
25721,tcp,10
11903,tcp,8
19870,tcp,17
63000,tcp,11
14719,tcp,17
58891,tcp,17
5039,tcp,13
27240,tcp,15
45470,tcp,9
64806,tcp,10
53708,tcp,10
11641,tcp,11
63390,tcp,23
6034,tcp,13
38015,tcp,18
23560,tcp,15
26873,tcp,14
29111,tcp,11
46530,tcp,18
24432,tcp,11
19097,tcp,18
1774,tcp,10
10579,tcp,21
38798,tcp,11
44781,tcp,18
35037,tcp,9
48888,tcp,14
6979,tcp,14
29335,tcp,12
40289,tcp,13
34536,tcp,15
37259,tcp,16
30810,tcp,15
48481,tcp,12
61249,tcp,24
8194,tcp,7
36953,tcp,18
53696,tcp,17
49412,tcp,16
29647,tcp,18
58699,tcp,16
47386,tcp,15
27006,tcp,14
49821,tcp,9
7217,tcp,15
63704,tcp,15
8487,tcp,12
65168,tcp,18
1099,tcp,18
42003,tcp,11
8287,tcp,11
10798,tcp,20
35188,tcp,14
31962,tcp,17
53373,tcp,12
26784,tcp,15
59291,tcp,12
43906,tcp,18
62552,tcp,14
8532,tcp,12
49631,tcp,10
6853,tcp,19
58726,tcp,14
46256,tcp,10
17643,tcp,11
51951,tcp,6
11863,tcp,19
22878,tcp,13
10189,tcp,11
25428,tcp,19
51337,tcp,15
22093,tcp,13
61778,tcp,9
4243,tcp,13
28030,tcp,18
36172,tcp,14
20664,tcp,13
64943,tcp,9
13831,tcp,11
22809,tcp,11
32318,tcp,16
38600,tcp,12
61983,tcp,23
55067,tcp,18
54032,tcp,11
53414,tcp,16
20690,tcp,15
47644,tcp,18
27521,tcp,9
24073,tcp,11
8048,tcp,15
57480,tcp,16
42402,tcp,11
52240,tcp,10
15935,tcp,19
27979,tcp,20
35474,tcp,11
39458,tcp,13
44802,tcp,15
47363,tcp,12
41019,tcp,13
1744,tcp,18
51567,tcp,18
21887,tcp,11
42447,tcp,15
44957,tcp,15
20683,tcp,6
20067,tcp,10
5999,tcp,12
64098,tcp,16
4513,tcp,11
5710,tcp,11
30551,tcp,12
2765,tcp,13
45155,tcp,14
38833,tcp,14
27588,tcp,12
4723,tcp,12
43410,tcp,14
16216,tcp,11
4720,tcp,20
46875,tcp,14
17579,tcp,12
3610,tcp,14
21242,tcp,12
38307,tcp,16
7638,tcp,16
60220,tcp,11
48096,tcp,18
61167,tcp,10
49671,tcp,13
58235,tcp,15
10262,tcp,14
45486,tcp,19
24554,tcp,10
62087,tcp,16
37013,tcp,13
14120,tcp,14
65529,tcp,7
10806,tcp,11
62408,tcp,17
60669,tcp,11
5880,tcp,15
15947,tcp,10
13468,tcp,16
16081,tcp,15
32790,tcp,15
54442,tcp,19
39661,tcp,11
44651,tcp,13
57190,tcp,26
5858,tcp,16
8315,tcp,10
61320,tcp,10
56404,tcp,10
53788,tcp,15
38768,tcp,18
28032,tcp,11
32198,tcp,14
28743,tcp,15
52389,tcp,22
47192,tcp,10
20947,tcp,11
65096,tcp,8
24326,tcp,9
64242,tcp,18
20424,tcp,11
38571,tcp,13
47496,tcp,19
18991,tcp,19
51606,tcp,12
45638,tcp,18
64708,tcp,14
39006,tcp,13
31479,tcp,11
9953,tcp,8
43199,tcp,10
44082,tcp,12
18390,tcp,13
59738,tcp,9
64377,tcp,10
16218,tcp,14
6716,tcp,12
7777,tcp,14
45667,tcp,17
19769,tcp,9
46962,tcp,8
43094,tcp,16
23633,tcp,19
3796,tcp,15
34377,tcp,20
19301,tcp,13
23910,tcp,15
34304,tcp,19
54116,tcp,12
37269,tcp,11
59175,tcp,16
10676,tcp,11
42331,tcp,12
45849,tcp,18
17500,tcp,10
11370,tcp,19
49021,tcp,10
61051,tcp,12
19066,tcp,13
27498,tcp,15
20832,tcp,20
11276,tcp,15
28386,tcp,11
56604,tcp,11
49521,tcp,14
46734,tcp,19
26752,tcp,10
64195,tcp,9
34191,tcp,9
2035,tcp,12
30483,tcp,15
23899,tcp,18
59880,tcp,12
55782,tcp,17
27042,tcp,13
37514,tcp,19
53917,tcp,10
15526,tcp,22
22189,tcp,13
38606,tcp,8
8850,tcp,15
49507,tcp,13
41835,tcp,19
63796,tcp,17
31228,tcp,16
17744,tcp,16
34790,tcp,11
59463,tcp,7
32983,tcp,10
18039,tcp,13
64613,tcp,17
39922,tcp,17
40601,tcp,11
2704,tcp,11
43274,tcp,8
34389,tcp,17
59756,tcp,12
53055,tcp,10
50466,tcp,17
24027,tcp,13
38887,tcp,9
56271,tcp,13
18919,tcp,14
40165,tcp,12
4846,tcp,7
20990,tcp,17
63304,tcp,21
14695,tcp,16
6668,tcp,14
24790,tcp,20
47078,tcp,14
56439,tcp,17
22950,tcp,15
26133,tcp,10
30122,tcp,12
14690,tcp,14
42661,tcp,21
58256,tcp,16
32466,tcp,9
16402,tcp,9
34461,tcp,15
31793,tcp,16
15122,tcp,10
38987,tcp,11
35081,tcp,12
29096,tcp,8
32802,tcp,20
20587,tcp,13
17705,tcp,12
30647,tcp,17
34493,tcp,14
12855,tcp,15
31345,tcp,11
21838,tcp,10
63918,tcp,14
7076,tcp,16
58916,tcp,13
64825,tcp,21
31458,tcp,20
49285,tcp,15
60110,tcp,15
54324,tcp,16
19860,tcp,15
22653,tcp,17
25021,tcp,11
63607,tcp,14
58170,tcp,9
24003,tcp,17
49533,tcp,10
29170,tcp,8
1529,tcp,11
61982,tcp,15
59433,tcp,9
14806,tcp,12
24092,tcp,20
27353,tcp,14
49915,tcp,12
31700,tcp,14
2180,tcp,17
53310,tcp,18
59354,tcp,13
31234,tcp,15
41020,tcp,11
47673,tcp,7
3080,tcp,16
49131,tcp,13
3832,tcp,19
7463,tcp,16
32945,tcp,17
7280,tcp,15
62163,tcp,9
2544,tcp,14
3910,tcp,16
38362,tcp,8
54078,tcp,13
65336,tcp,12
5727,tcp,11
47897,tcp,12
43765,tcp,13
32442,tcp,13
10406,tcp,19
11811,tcp,13
46722,tcp,15
4801,tcp,15
2412,tcp,18
64282,tcp,16
27066,tcp,13
53528,tcp,14
49838,tcp,19
21461,tcp,13
8378,tcp,9
60679,tcp,16
40484,tcp,12
18664,tcp,13
59983,tcp,17
53550,tcp,11
15325,tcp,13
61139,tcp,12
16461,tcp,10
60293,tcp,13
15527,tcp,14
37656,tcp,15
54822,tcp,12
47715,tcp,26
60210,tcp,11
61978,tcp,15
55448,tcp,18
36679,tcp,14
2840,tcp,13
30982,tcp,13
52460,tcp,10
11087,tcp,17
2556,tcp,9
36704,tcp,11
13722,tcp,12
28937,tcp,18
30283,tcp,12
61337,tcp,17
36412,tcp,25
39421,tcp,15
30987,tcp,18
48881,tcp,19
33286,tcp,7
57102,tcp,15
30503,tcp,7
33744,tcp,12
41869,tcp,13
31186,tcp,8
33342,tcp,14
18255,tcp,15
42381,tcp,17
55328,tcp,14
36439,tcp,12
45480,tcp,11
5870,tcp,10
11845,tcp,13
43665,tcp,13
34043,tcp,14
63509,tcp,14
13962,tcp,9
15016,tcp,12
57726,tcp,18
16021,tcp,11
43395,tcp,19
4797,tcp,22
3268,tcp,11
18914,tcp,12
3580,tcp,14
56002,tcp,13
42286,tcp,9
16458,tcp,16
52608,tcp,11
62091,tcp,11
31030,tcp,21
10548,tcp,8
32895,tcp,8
35981,tcp,23
10976,tcp,10
60685,tcp,18
57155,tcp,15
10618,tcp,10
43915,tcp,13
28817,tcp,9
59614,tcp,9
40723,tcp,12
9989,tcp,21
31604,tcp,12
19426,tcp,22
4543,tcp,15
65298,tcp,7
60430,tcp,21
22775,tcp,11
54150,tcp,16
17215,tcp,14
16768,tcp,6
7912,tcp,13
63302,tcp,15
18580,tcp,10
44877,tcp,12
43952,tcp,19
48175,tcp,10
17199,tcp,16
40191,tcp,15
41108,tcp,16
46054,tcp,11
53913,tcp,12
31723,tcp,14
8862,tcp,11
57722,tcp,12
4031,tcp,20
29011,tcp,18
29230,tcp,13
30624,tcp,5
31611,tcp,13
28405,tcp,18
39333,tcp,11
19754,tcp,17
23024,tcp,18
23132,tcp,14
58827,tcp,20
2033,tcp,15
30784,tcp,18
63193,tcp,10
9637,tcp,13
45441,tcp,13
13777,tcp,22
10040,tcp,14
23013,tcp,11
55555,tcp,16
64514,tcp,12
9376,tcp,9
58524,tcp,15
63570,tcp,20
29329,tcp,8
40703,tcp,10
60503,tcp,16
21957,tcp,11
49837,tcp,14
9714,tcp,13
24515,tcp,12
51896,tcp,15
49525,tcp,13
46687,tcp,16
3501,tcp,15
28903,tcp,20
10526,tcp,17
40427,tcp,14
26482,tcp,8
63490,tcp,19
48502,tcp,17
55288,tcp,11
35852,tcp,15
29788,tcp,7
8354,tcp,12
10962,tcp,11
28484,tcp,11
55551,tcp,10
31437,tcp,18
7650,tcp,14
58411,tcp,11
5465,tcp,13
54834,tcp,11
54266,tcp,14
6954,tcp,10
18026,tcp,13
52143,tcp,23
4849,tcp,11
63963,tcp,15
62268,tcp,15
20519,tcp,14
61899,tcp,12
44494,tcp,17
57209,tcp,12
56830,tcp,17
40759,tcp,12
65243,tcp,12
37061,tcp,10
23493,tcp,17
41335,tcp,18
25112,tcp,20
23517,tcp,16
64694,tcp,18
13991,tcp,11
41436,tcp,17
8522,tcp,18
29433,tcp,17
5121,tcp,19
31238,tcp,9
5363,tcp,13
44393,tcp,19
56934,tcp,18
41960,tcp,9
58640,tcp,15
32869,tcp,16
46352,tcp,11
28870,tcp,7
42976,tcp,8
63651,tcp,6
31627,tcp,12
19269,tcp,6
47213,tcp,13
26012,tcp,17
18276,tcp,12
18834,tcp,16
20692,tcp,15
37548,tcp,17
31812,tcp,11
25461,tcp,10
12145,tcp,9
16830,tcp,14
17455,tcp,15
29437,tcp,10
44751,tcp,12
41542,tcp,14
3389,tcp,11
38167,tcp,14
50198,tcp,13
53803,tcp,10
27424,tcp,18
55763,tcp,13
36715,tcp,15
54225,tcp,13
27941,tcp,13
44889,tcp,9
53969,tcp,15
21629,tcp,14
46543,tcp,11
43371,tcp,14
37041,tcp,9
46626,tcp,15
41382,tcp,7
32794,tcp,13
53600,tcp,13
4886,tcp,10
61374,tcp,15
20251,tcp,12
8325,tcp,16
6754,tcp,16
29275,tcp,21
41242,tcp,13
17796,tcp,15
45156,tcp,16
12688,tcp,6
64440,tcp,13
30332,tcp,15
25250,tcp,11
45824,tcp,15
22614,tcp,10
21851,tcp,11
16168,tcp,15
40557,tcp,12
39624,tcp,14
39235,tcp,11
55213,tcp,11
10768,tcp,7
39182,tcp,13
48563,tcp,16
1233,tcp,15
58754,tcp,6
27929,tcp,9
44866,tcp,7
26807,tcp,12
29627,tcp,11
55811,tcp,13
42942,tcp,18
13915,tcp,15
61633,tcp,16
45568,tcp,20
57454,tcp,10
52442,tcp,11
13405,tcp,12
40044,tcp,14
50966,tcp,17
12032,tcp,13
39319,tcp,16
38198,tcp,13
62309,tcp,14
25056,tcp,13
14556,tcp,18
4756,tcp,21
16297,tcp,11
48334,tcp,17
58317,tcp,20
29291,tcp,19
34950,tcp,19
44414,tcp,20
50105,tcp,13
32427,tcp,11
4583,tcp,13
28059,tcp,16
7824,tcp,14
60373,tcp,15
58414,tcp,14
14423,tcp,15
3375,tcp,16
46283,tcp,12
46053,tcp,18
24240,tcp,15
36907,tcp,19
38009,tcp,17
42768,tcp,11
43798,tcp,14
14711,tcp,20
59804,tcp,20
47000,tcp,12
51953,tcp,10
3746,tcp,8
21331,tcp,20
25616,tcp,11
16475,tcp,9
27115,tcp,16
15686,tcp,15
26758,tcp,16
52549,tcp,19
26127,tcp,9
44729,tcp,17
50236,tcp,14
48781,tcp,15
2449,tcp,14
28569,tcp,14
43688,tcp,17
17415,tcp,9
28525,tcp,17
2310,tcp,20
23986,tcp,26
23978,tcp,15
15464,tcp,20
64566,tcp,15
21843,tcp,18
18261,tcp,8
61196,tcp,16
11251,tcp,19
36864,tcp,13
4033,tcp,14
56920,tcp,21
41405,tcp,11
64898,tcp,11
55858,tcp,9
49804,tcp,18
39287,tcp,19
37367,tcp,19
39431,tcp,10
44426,tcp,18
23299,tcp,16
18662,tcp,16
54127,tcp,8
17649,tcp,8
15571,tcp,10
22436,tcp,15
30508,tcp,21
5025,tcp,13
10414,tcp,16
45313,tcp,10
34546,tcp,14
29307,tcp,11
15378,tcp,8
65503,tcp,18
63800,tcp,12
61185,tcp,17
58594,tcp,14
27395,tcp,16
4716,tcp,12
55434,tcp,16
60721,tcp,14
47889,tcp,17
57639,tcp,11
23736,tcp,21
50993,tcp,18
62430,tcp,8
62477,tcp,9
1332,tcp,12
21902,tcp,10
46614,tcp,16
61353,tcp,19
4151,tcp,13
15397,tcp,8
15525,tcp,11
20091,tcp,6
49642,tcp,17
58336,tcp,23
32062,tcp,12
64455,tcp,10
45888,tcp,16
1372,tcp,17
24375,tcp,12
3433,tcp,16
16077,tcp,9
6679,tcp,12
29129,tcp,11
31915,tcp,11
19865,tcp,10
48623,tcp,12
37086,tcp,11
18519,tcp,14
2986,tcp,14
38166,tcp,17
49178,tcp,12
20854,tcp,13
25879,tcp,14
17071,tcp,13
51976,tcp,15
8763,tcp,18
35524,tcp,17
54166,tcp,14
30285,tcp,21
29392,tcp,14
8649,tcp,17
42657,tcp,10
49402,tcp,10
7809,tcp,18
27325,tcp,14
19247,tcp,8
18944,tcp,15
55171,tcp,20
56940,tcp,14
24535,tcp,15
48879,tcp,13
20950,tcp,12
45166,tcp,19
60187,tcp,10
37266,tcp,14
54438,tcp,15
30690,tcp,11
11892,tcp,17
63430,tcp,10
58334,tcp,11
19086,tcp,16
33102,tcp,16
42240,tcp,10
64247,tcp,22
41322,tcp,10
6821,tcp,8
4646,tcp,19
53401,tcp,10
42794,tcp,17
24251,tcp,12
60132,tcp,11
47384,tcp,18
27598,tcp,14
24150,tcp,17
41211,tcp,19
64976,tcp,11
41769,tcp,15
38502,tcp,9
46399,tcp,14
52337,tcp,13
6776,tcp,14
62816,tcp,19
17195,tcp,22
22394,tcp,12
49539,tcp,15
29080,tcp,14
48173,tcp,20
53749,tcp,14
9642,tcp,23
31988,tcp,11
21728,tcp,20
47024,tcp,13
29161,tcp,14
54751,tcp,14
43312,tcp,15
17422,tcp,12
63849,tcp,13
31559,tcp,25
42767,tcp,7
41852,tcp,19
20721,tcp,19
10475,tcp,15
50063,tcp,11
37071,tcp,11
59535,tcp,16
39043,tcp,11
48236,tcp,16
42465,tcp,17
49150,tcp,17
48701,tcp,11
18379,tcp,13
64175,tcp,13
49359,tcp,17
56075,tcp,14
49023,tcp,6
21694,tcp,13
43535,tcp,18
10928,tcp,13
11390,tcp,13
47806,tcp,11
59696,tcp,17
25242,tcp,18
45909,tcp,15
46124,tcp,22
31748,tcp,17
48057,tcp,14
11524,tcp,12
23111,tcp,8
28119,tcp,17
26618,tcp,13
39557,tcp,15
3443,tcp,16
62501,tcp,17
31358,tcp,15
43601,tcp,12
13833,tcp,19
27563,tcp,17
9691,tcp,15
9203,tcp,14
50923,tcp,13
4411,tcp,13
28855,tcp,16
32717,tcp,11
61466,tcp,13
53182,tcp,19
1550,tcp,18
57885,tcp,15
23536,tcp,19
64533,tcp,25
9315,tcp,15
40329,tcp,15
28322,tcp,15
5058,tcp,15
42043,tcp,17
60006,tcp,15
24910,tcp,11
4192,tcp,15
51770,tcp,15
16085,tcp,16
44182,tcp,12
1712,tcp,10
3221,tcp,20
36375,tcp,18
45690,tcp,14
36674,tcp,9
30280,tcp,14
35392,tcp,17
55995,tcp,13
64485,tcp,14
34734,tcp,14
41266,tcp,19
60602,tcp,14
43084,tcp,15
13207,tcp,13
60627,tcp,10
17037,tcp,17
2338,tcp,18
65186,tcp,11
28741,tcp,11
47590,tcp,13
45919,tcp,10
26027,tcp,14
40381,tcp,11
22703,tcp,16
20753,tcp,21
34628,tcp,17
44657,tcp,19
59145,tcp,10
64540,tcp,10
28057,tcp,10
40751,tcp,18
60307,tcp,16
45100,tcp,18
26666,tcp,12
59604,tcp,17
44501,tcp,14
36450,tcp,16
1899,tcp,12
26355,tcp,16
19211,tcp,14
49399,tcp,7
35605,tcp,13
42239,tcp,14
39404,tcp,8
59654,tcp,10
8199,tcp,13
4563,tcp,18
25346,tcp,8
11911,tcp,16
38184,tcp,13
41403,tcp,14
21947,tcp,11
22460,tcp,19
20430,tcp,15
50760,tcp,12
29648,tcp,12
35234,tcp,10
61031,tcp,15
45434,tcp,20
25149,tcp,13
6025,tcp,12
63988,tcp,12
42660,tcp,13
62967,tcp,16
6240,tcp,10
17346,tcp,17
26605,tcp,10
1323,tcp,14
6848,tcp,13
14720,tcp,15
55575,tcp,12
3044,tcp,19
61713,tcp,12
39004,tcp,16
18755,tcp,23
17075,tcp,17
44491,tcp,21
3306,tcp,14
24210,tcp,18
15409,tcp,17
8103,tcp,17
6099,tcp,16
50231,tcp,7
20496,tcp,13
19509,tcp,13
5274,tcp,19
26399,tcp,15
46671,tcp,19
23589,tcp,13
24927,tcp,15
9175,tcp,15
18132,tcp,17
41528,tcp,13
45753,tcp,15
57479,tcp,16
42174,tcp,10
39873,tcp,18
9858,tcp,14
31940,tcp,12
55201,tcp,11
11125,tcp,15
33022,tcp,13
20462,tcp,13
3934,tcp,24
23900,tcp,12
9817,tcp,11
46900,tcp,14
32267,tcp,11
61294,tcp,11
41475,tcp,18
16851,tcp,7
7347,tcp,13
50886,tcp,15
16661,tcp,13
59905,tcp,13
59312,tcp,15
63845,tcp,10
21707,tcp,16
26476,tcp,11
32608,tcp,16
10452,tcp,7
30570,tcp,17
31670,tcp,16
65314,tcp,11
46929,tcp,16
54797,tcp,14
43819,tcp,15
65116,tcp,10
3363,tcp,5
49303,tcp,13
40409,tcp,16
44870,tcp,17
12182,tcp,10
2054,tcp,12
7495,tcp,12
16301,tcp,13
7801,tcp,18
15589,tcp,12
12105,tcp,15
10123,tcp,22
45347,tcp,6
11674,tcp,15
8234,tcp,11
12671,tcp,9
64741,tcp,13
29197,tcp,10
53795,tcp,13
59818,tcp,10
62453,tcp,9
62768,tcp,20
1261,tcp,18
29906,tcp,14
29022,tcp,11
28166,tcp,9
32563,tcp,18
50619,tcp,9
44684,tcp,6
39409,tcp,12
41367,tcp,10
5585,tcp,14
9733,tcp,25
65090,tcp,13
62661,tcp,19
12133,tcp,10
58122,tcp,18
12396,tcp,16
35454,tcp,19
38889,tcp,11
55977,tcp,13
37973,tcp,21
9263,tcp,14
54123,tcp,12
49308,tcp,15
29688,tcp,15
6038,tcp,13
49353,tcp,23
48130,tcp,14
49011,tcp,14
34859,tcp,16
36699,tcp,18
54786,tcp,12
16042,tcp,9
2820,tcp,7
44659,tcp,14
65110,tcp,14
5671,tcp,10
51323,tcp,20
46744,tcp,10
65084,tcp,20
64132,tcp,10
32405,tcp,16
50374,tcp,8
11559,tcp,11
46520,tcp,15
64949,tcp,13
2228,tcp,12
61081,tcp,9
1366,tcp,12
